,dataset,kecamatan,gender,latitude,longitude,panjang,lebar,ac,air_panas,bak_mandi,bantal,bathtub,cctv,cermin,cleaning_service,dapur,dispenser,ember_mandi,guling,jemuran,kamar_mandi_dalam,kamar_mandi_luar,kartu_akses,kasur,kipas_angin,kloset_duduk,kloset_jongkok,kulkas,kursi,laundry,lemari_baju,locker,meja,meja_makan,microwave,mushola,parkir_mobil,parkir_motor,parkir_sepeda,penjaga_kos,rice_cooker,ruang_santai,shower,sofa,taman,termasuk_listrik,tv,wastafel,wifi,harga,luas,kategori_harga,total_facilities,jumlah_fasilitas_premium,jumlah_fasilitas_non_premium,jumlah_fasilitas_netral,luas_m2
675,uin,panyileukan,Kos Putri,-6.9400626,107.7160222,2.0,3.0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,800000,6.0,Low,16,3,5,8,6.0
676,uin,panyileukan,Kos Putri,-6.9448003261093,107.71434400231,6.0,8.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1100000,48.0,Medium,19,4,3,12,48.0
677,uin,panyileukan,Kos Putri,-6.9384704514624,107.71554563195,2.8,2.5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,900000,7.0,Low,15,2,5,8,7.0
678,uin,cibiru,Kos Campur,-6.925405,107.722807,3.0,4.0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,950000,12.0,Low,20,6,5,9,12.0
679,uin,panyileukan,Kos Putri,-6.9384005591067,107.7155855298,3.0,3.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1250000,9.0,Medium,13,3,3,7,9.0
680,uin,cileunyi,Kos Campur,-6.9332671036317,107.72295992821,3.0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,850000,12.0,Low,12,3,3,6,12.0
681,uin,cileunyi,Kos Putri,-6.941846,107.720066,3.0,3.0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,800000,9.0,Low,14,2,3,9,9.0
682,uin,cileunyi,Kos Putri,-6.940467038708,107.71886553615,3.0,4.0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1150000,12.0,Medium,18,6,2,10,12.0
683,uin,cileunyi,Kos Putri,-6.922891,107.734262,4.0,4.0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,800000,16.0,Low,19,4,5,10,16.0
684,uin,panyileukan,Kos Putri,-6.9415863087002,107.71628424525,3.0,4.0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1000000,12.0,Low,21,6,5,10,12.0
685,uin,cibiru,Kos Putra,-6.9283869,107.7173125,4.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,750000,12.0,Low,11,2,3,6,12.0
686,uin,cibiru,Kos Putri,-6.926433,107.71736,3.0,3.5,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,650000,10.5,Low,12,2,4,6,10.5
687,uin,cileunyi,Kos Campur,-6.9476680978896,107.7155314387,3.0,4.0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,950000,12.0,Low,21,8,3,10,12.0
688,uin,panyileukan,Kos Putri,-6.9400756,107.7161427,3.0,4.0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,900000,12.0,Low,17,3,3,11,12.0
689,uin,cileunyi,Kos Campur,-6.947674185562,107.71552920341,5.0,4.5,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1200000,22.5,Medium,18,5,5,8,22.5
690,uin,panyileukan,Kos Campur,-6.9239272929722,107.7031397447,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,540000,8.75,Low,6,1,4,1,8.75
691,uin,panyileukan,Kos Putri,-6.9487967665396,107.71283358335,3.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,750000,9.0,Low,12,2,5,5,9.0
692,uin,cileunyi,Kos Campur,-6.944956,107.721354,3.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,750000,12.0,Low,8,1,3,4,12.0
693,uin,cibiru,Kos Campur,-6.929323,107.712916,3.0,4.0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,690000,12.0,Low,22,9,2,11,12.0
694,uin,cileunyi,Kos Campur,-6.9460873247489,107.72339344025,3.0,5.0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1500000,15.0,Medium,25,10,3,12,15.0
695,uin,panyileukan,Kos Campur,-6.944563,107.713785,3.5,3.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,800000,10.5,Low,11,3,3,5,10.5
696,uin,panyileukan,Kos Campur,-6.944544,107.714012,3.0,4.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,900000,12.0,Low,13,2,4,7,12.0
697,uin,cileunyi,Kos Campur,-6.9476361477243,107.7155314387,5.0,4.0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,950000,20.0,Low,22,8,3,11,20.0
698,uin,cibiru,Kos Putri,-6.926357,107.717315,3.0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,650000,12.0,Low,12,3,4,5,12.0
699,uin,cibiru,Kos Putri,-6.923908,107.719488,3.0,5.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1100002,15.0,Medium,13,4,3,6,15.0
700,uin,cileunyi,Kos Putri,-6.941335,107.728124,3.0,3.0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,800000,9.0,Low,23,8,6,9,9.0
701,uin,panyileukan,Kos Putri,-6.9414224,107.7077178,4.0,4.0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,900000,16.0,Low,17,5,4,8,16.0
702,uin,cibiru,Kos Putra,-6.926433,107.71736,3.0,3.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,650000,9.0,Low,12,2,4,6,9.0
703,uin,cibiru,Kos Campur,-6.929534,107.716042,3.0,6.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,600000,18.0,Low,13,0,5,8,18.0
704,uin,cileunyi,Kos Campur,-6.937584,107.725293,5.0,8.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1500000,40.0,Medium,18,4,4,10,40.0
705,uin,panyileukan,Kos Campur,-6.9413398,107.7080857,3.0,4.0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,992000,12.0,Low,19,7,2,10,12.0
706,uin,cibiru,Kos Campur,-6.9256112,107.7229342,2.5,3.5,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,900000,8.75,Low,20,5,6,9,8.75
707,uin,cibiru,Kos Campur,-6.933949,107.720113,4.0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,750000,10.8,Low,9,1,3,5,10.8
708,uin,cibiru,Kos Putri,-6.9305103111157,107.71592281759,3.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1000000,12.0,Low,11,2,3,6,12.0
709,uin,panyileukan,Kos Putri,-6.941621,107.714603,3.0,3.0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,850000,9.0,Low,16,4,4,8,9.0
710,uin,ujung berung,Kos Putra,-6.9161436433405,107.70630575716,4.0,4.0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1100000,16.0,Medium,16,3,4,9,16.0
711,uin,panyileukan,Kos Putri,-6.9473776480107,107.71068345755,3.0,2.5,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,850000,7.5,Low,20,4,5,11,7.5
712,uin,panyileukan,Kos Campur,-6.9443932916715,107.71497499198,3.0,4.0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1300000,12.0,Medium,21,7,3,11,12.0
713,uin,cibiru,Kos Campur,-6.923373,107.71233,3.0,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,700000,21.0,Low,4,1,2,1,21.0
714,uin,cibiru,Kos Putri,-6.9302610241208,107.71622121334,3.0,4.0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,600000,12.0,Low,14,1,5,8,12.0
715,uin,cileunyi,Kos Campur,-6.944334,107.725951,3.0,3.0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,600000,9.0,Low,20,4,6,10,9.0
716,uin,panyileukan,Kos Campur,-6.944626,107.713371,3.0,4.0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1200000,12.0,Medium,21,6,4,11,12.0
717,uin,cileunyi,Kos Putri,-6.936706,107.725401,5.0,3.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,855000,15.0,Low,17,7,4,6,15.0
718,uin,cibiru,Kos Putra,-6.9225885,107.7236512,3.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,650000,12.0,Low,9,2,2,5,12.0
719,uin,cibiru,Kos Putri,-6.9339462,107.7201235,2.0,3.0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,650000,6.0,Low,15,2,6,7,6.0
720,uin,cileunyi,Kos Campur,-6.9482739,107.7265423,3.0,3.0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,745000,9.0,Low,19,5,6,8,9.0
721,uin,ujung berung,Kos Putra,-6.9161436433405,107.70630575716,3.0,3.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,850000,9.0,Low,14,1,5,8,9.0
722,uin,panyileukan,Kos Putri,-6.940057,107.716059,3.0,2.5,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,550000,7.5,Low,18,3,6,9,7.5
723,uin,cibiru,Kos Campur,-6.917419,107.721905,3.0,3.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,650000,9.0,Low,11,3,4,4,9.0
724,uin,cileunyi,Kos Putri,-6.939405,107.727363,3.0,4.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,500000,12.0,Lowest,15,1,5,9,12.0
725,uin,panyileukan,Kos Putri,-6.942831,107.713509,3.0,2.5,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,675000,7.5,Low,19,5,6,8,7.5
726,uin,gedebage,Kos Putri,-6.9457466,107.7037957,3.0,4.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,900000,12.0,Low,13,4,3,6,12.0
727,uin,panyileukan,Kos Campur,-6.918199,107.702563,3.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,750000,12.0,Low,9,2,5,2,12.0
728,uin,cibiru,Kos Campur,-6.9231288307598,107.71419413388,3.0,3.0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,650000,9.0,Low,10,2,4,4,9.0
729,uin,cileunyi,Kos Campur,-6.92529,107.726599,4.0,6.0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,630000,24.0,Low,8,2,2,4,24.0
730,uin,cileunyi,Kos Putra,-6.937103,107.725934,3.5,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,650000,16.099999999999998,Low,4,1,2,1,16.099999999999998
731,uin,cibiru,Kos Putri,-6.9280710205551,107.72445090115,4.0,6.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,600000,24.0,Low,13,3,5,5,24.0
732,uin,panyileukan,Kos Putri,-6.940541,107.716008,3.0,3.0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,800000,9.0,Low,15,3,5,7,9.0
733,uin,cibiru,Kos Campur,-6.928896,107.721978,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,600000,12.0,Low,4,1,2,1,12.0
734,uin,cileunyi,Kos Putri,-6.936706,107.725401,5.0,3.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,850000,15.0,Low,17,7,4,6,15.0
735,uin,cileunyi,Kos Putra,-6.948085,107.718367,3.0,4.0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,950000,12.0,Low,20,5,5,10,12.0
736,uin,panyileukan,Kos Campur,-6.9443962870203,107.7149746567,6.0,8.0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1100000,48.0,Medium,24,6,5,13,48.0
737,uin,cibiru,Kos Putra,-6.9238066,107.719566,3.0,3.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,650000,9.0,Low,13,1,5,7,9.0
738,uin,cibiru,Kos Putri,-6.929587,107.725926,4.0,4.0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,750000,16.0,Low,16,3,6,7,16.0
739,uin,panyileukan,Kos Campur,-6.927988,107.7001645,3.0,3.0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,945000,9.0,Low,14,3,4,7,9.0
740,uin,cibiru,Kos Putri,-6.9280710205551,107.72445090115,4.0,6.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,600000,24.0,Low,12,2,4,6,24.0
741,uin,panyileukan,Kos Putra,-6.938896,107.717327,3.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,850000,12.0,Low,10,1,3,6,12.0
742,uin,panyileukan,Kos Putri,-6.9400626,107.7160222,2.0,3.0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,500000,6.0,Lowest,16,3,4,9,6.0
743,uin,panyileukan,Kos Putri,-6.9400446,107.7161127,2.2,2.8,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,750000,6.16,Low,15,3,3,9,6.16
744,uin,cileunyi,Kos Putri,-6.9488327103867,107.71441206336,3.0,4.0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1000000,12.0,Low,16,6,2,8,12.0
745,uin,cibiru,Kos Campur,-6.9256112,107.7229342,2.5,3.5,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,750000,8.75,Low,19,3,7,9,8.75
746,uin,panyileukan,Kos Putri,-6.932417,107.705938,3.0,3.0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,750000,9.0,Low,18,6,5,7,9.0
747,uin,panyileukan,Kos Putri,-6.9421976959126,107.71040987223,3.0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,950000,12.0,Low,18,5,5,8,12.0
748,uin,cibiru,Kos Putri,-6.92928,107.715431,6.5,8.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2100000,52.65,High,7,0,3,4,52.65
749,uin,cibiru,Kos Putra,-6.9238066,107.719566,3.0,3.0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,750000,9.0,Low,15,2,5,8,9.0
750,uin,cibiru,Kos Putri,-6.927426,107.720597,3.0,4.0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,850000,12.0,Low,18,7,3,8,12.0
751,uin,cibiru,Kos Putra,-6.9291448952517,107.71606657967,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600000,7.5,Low,4,1,2,1,7.5
752,uin,cibiru,Kos Putri,-6.928405,107.718479,3.0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1000000,12.0,Low,11,1,5,5,12.0
753,uin,cileunyi,Kos Putri,-6.938361,107.726863,3.0,3.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,600000,9.0,Low,15,3,7,5,9.0
754,uin,cileunyi,Kos Putra,-6.937103,107.725934,3.8,7.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,750000,26.599999999999998,Low,6,1,2,3,26.599999999999998
755,uin,cibiru,Kos Campur,-6.933949,107.720113,4.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,700000,10.0,Low,9,1,3,5,10.0
756,uin,cileunyi,Kos Putri,-6.928157,107.724958,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,12.0,Low,0,0,0,0,12.0
757,uin,cileunyi,Kos Putri,-6.9433219540478,107.73044597358,3.2,2.4,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1200000,7.68,Medium,18,3,5,10,7.68
758,uin,cibiru,Kos Putri,-6.933581,107.719823,3.0,3.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,700000,9.0,Low,9,1,4,4,9.0
759,uin,ujung berung,Kos Campur,-6.913946,107.708097,3.0,3.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,750000,9.0,Low,8,1,3,4,9.0
760,uin,panyileukan,Kos Putri,-6.940063,107.716022,2.6,2.6,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,650000,6.760000000000001,Low,17,3,5,9,6.760000000000001
761,uin,panyileukan,Kos Putra,-6.944350691154,107.71388400346,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,600000,12.0,Low,11,1,4,6,12.0
762,uin,panyileukan,Kos Putri,-6.9470784477553,107.71291505545,1.5,3.0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,500000,4.5,Lowest,11,1,4,6,4.5
763,uin,panyileukan,Kos Putri,-6.9473776480107,107.71068345755,2.2,2.4,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,650000,5.28,Low,20,4,5,11,5.28
764,uin,cibiru,Kos Putra,-6.9339462,107.7201235,2.0,3.0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,600000,6.0,Low,13,0,6,7,6.0
765,uin,cibiru,Kos Putra,-6.9339462,107.7201235,3.0,3.0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,650000,9.0,Low,17,2,6,9,9.0
766,uin,cibiru,Kos Campur,-6.925405,107.722807,3.0,4.0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,750000,12.0,Low,19,4,6,9,12.0
767,uin,ujung berung,Kos Campur,-6.9172862,107.7082708,4.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1000000,16.0,Low,3,0,1,2,16.0
768,uin,cileunyi,Kos Campur,-6.939823,107.726064,2.5,4.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,750000,10.0,Low,11,1,3,7,10.0
